Crash ID,State,Month,Dayweek,Time,Crash Type,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement,Speed Limit,Road User,Gender,Age,National Remoteness Areas,SA4 Name 2016,National LGA Name 2017,National Road Type,Christmas Period,Easter Period,Age Group,Day of week,Time of day
20211123,New South Wales,8,Monday,14:33,Single,No,Yes,No,60,Driver,Male,76,Inner Regional Australia,Riverina,Wagga Wagga,Sub-arterial Road,No,No,75_or_older,Weekday,Day
20211021,New South Wales,8,Friday,15:30,Single,No,No,No,80,Driver,Male,82,Inner Regional Australia,Mid North Coast,Mid-Coast,Sub-arterial Road,No,No,75_or_older,Weekday,Day
20215049,Western Australia,8,Wednesday,22:20,Multiple,No,No,No,50,Passenger,Female,82,,,,,No,No,75_or_older,Weekday,Night
20212014,Victoria,8,Friday,9:56,Multiple,No,No,No,60,Passenger,Male,-9,Major Cities of Australia,Melbourne - Inner,Melbourne (C),Arterial Road,No,No,,Weekday,Day
20212150,Victoria,8,Sunday,19:41,Single,No,No,No,60,Pedestrian,Male,49,Major Cities of Australia,Melbourne - North East,Banyule (C),Arterial Road,No,No,40_to_64,Weekend,Night
20217021,Northern Territory,8,Saturday,19:05,Single,No,No,No,50,Pedestrian,Male,15,Outer Regional Australia,Darwin,Darwin (C),Sub-arterial Road,No,No,0_to_16,Weekend,Night
20212005,Victoria,8,Sunday,17:00,Single,No,No,No,80,Pedestrian,Male,16,Major Cities of Australia,Melbourne - Inner South,Kingston (C) (Vic.),Local Road,No,No,0_to_16,Weekend,Day
20212055,Victoria,8,Wednesday,11:00,Single,No,No,No,60,Pedestrian,Female,63,Major Cities of Australia,Melbourne - Inner South,Glen Eira (C),National or State Highway,No,No,40_to_64,Weekday,Day
20212028,Victoria,8,Wednesday,16:05,Single,No,Yes,No,50,Pedestrian,Male,80,Major Cities of Australia,Melbourne - South East,Cardinia (S),Local Road,No,No,75_or_older,Weekday,Day
20212143,Victoria,8,Monday,11:28,Single,No,No,No,,Pedestrian,Female,80,Major Cities of Australia,Melbourne - North West,Hume (C),Local Road,No,No,75_or_older,Weekday,Day
20216019,Tasmania,8,Tuesday,11:37,Single,No,Yes,No,50,Pedestrian,Female,79,Outer Regional Australia,West and North West,Burnie (C),Local Road,No,No,75_or_older,Weekday,Day
20213010,Queensland,8,Tuesday,3:00,Single,No,No,No,60,Pedestrian,Male,77,Major Cities of Australia,Gold Coast,Gold Coast (C),National or State Highway,No,No,75_or_older,Weekday,Night
20213023,Queensland,8,Monday,20:00,Multiple,No,No,No,110,Pedestrian,Male,17,Major Cities of Australia,Sunshine Coast,Sunshine Coast (R),National or State Highway,No,No,17_to_25,Weekday,Night
20213020,Queensland,7,Saturday,2:00,Single,No,No,No,60,Driver,Female,31,Outer Regional Australia,Wide Bay,Gympie (R),National or State Highway,No,No,26_to_39,Weekend,Night
20213040,Queensland,7,Saturday,2:00,Single,No,No,No,60,Driver,Male,35,Remote Australia,Mackay - Isaac - Whitsunday,Isaac (R),Local Road,No,No,26_to_39,Weekend,Night
20211135,New South Wales,7,Saturday,2:30,Single,No,No,No,60,Motorcycle rider,Male,40,Major Cities of Australia,Sydney - Outer West and Blue Mountains,Penrith,Arterial Road,No,No,40_to_64,Weekend,Night
20212074,Victoria,7,Saturday,19:00,Single,No,No,Yes,100,Driver,Male,52,Inner Regional Australia,North West,Northern Grampians (S),National or State Highway,No,No,40_to_64,Weekend,Night
20214025,South Australia,7,Friday,22:00,Multiple,No,No,No,110,Driver,Male,19,Outer Regional Australia,South Australia - South East,Wattle Range (DC),Arterial Road,No,No,17_to_25,Weekend,Night
20212154,Victoria,7,Friday,20:00,Single,No,No,No,100,Driver,Male,22,Inner Regional Australia,Melbourne - North West,Macedon Ranges (S),Local Road,No,No,17_to_25,Weekend,Night
20213059,Queensland,7,Friday,23:00,Multiple,No,No,No,60,Passenger,Female,20,Outer Regional Australia,Cairns,Cairns (R),Sub-arterial Road,No,No,17_to_25,Weekend,Night
20212008,Victoria,7,Monday,3:14,Multiple,No,No,No,100,Pedestrian,Female,63,Major Cities of Australia,Melbourne - South East,Casey (C),National or State Highway,No,No,40_to_64,Weekend,Night
20213162,Queensland,7,Saturday,20:00,Multiple,No,No,No,70,Motorcycle rider,Male,17,Inner Regional Australia,Sunshine Coast,Noosa (S),Sub-arterial Road,No,No,17_to_25,Weekend,Night
20215070,Western Australia,7,Sunday,18:48,Single,No,No,No,110,Driver,Male,34,,,,,No,No,26_to_39,Weekend,Night
20213070,Queensland,7,Friday,22:00,Multiple,No,No,No,60,Driver,Male,18,Major Cities of Australia,Moreton Bay - North,Moreton Bay (R),Collector Road,No,No,17_to_25,Weekend,Night
20212048,Victoria,7,Sunday,3:57,Single,No,No,No,100,Driver,Male,27,Inner Regional Australia,Latrobe - Gippsland,Wellington (S),Local Road,No,No,26_to_39,Weekend,Night
20213007,Queensland,7,Friday,18:00,Multiple,No,No,No,110,Driver,Male,59,Remote Australia,Townsville,Charters Towers (R),National or State Highway,No,No,40_to_64,Weekend,Night
20213007,Queensland,7,Friday,18:00,Multiple,No,No,No,110,Driver,Male,45,Remote Australia,Townsville,Charters Towers (R),National or State Highway,No,No,40_to_64,Weekend,Night
20213007,Queensland,7,Friday,18:00,Multiple,No,No,No,110,Passenger,Male,58,Remote Australia,Townsville,Charters Towers (R),National or State Highway,No,No,40_to_64,Weekend,Night
20217008,Northern Territory,7,Sunday,4:00,Single,No,No,No,130,Passenger,Female,30,Very Remote Australia,Northern Territory - Outback,Barkly (R),National or State Highway,No,No,26_to_39,Weekend,Night
20213058,Queensland,7,Saturday,22:00,Single,No,No,No,70,Passenger,Female,28,Major Cities of Australia,Logan - Beaudesert,Logan (C),Sub-arterial Road,No,No,26_to_39,Weekend,Night
20215051,Western Australia,7,Saturday,18:40,Multiple,No,No,No,60,Other/-9,Male,61,,,,,No,No,40_to_64,Weekend,Night
20212040,Victoria,7,Sunday,1:10,Single,No,No,No,60,Driver,Male,18,Major Cities of Australia,Melbourne - North East,Whittlesea (C),Local Road,No,No,17_to_25,Weekend,Night
20215097,Western Australia,7,Wednesday,5:14,Single,No,No,No,50,Passenger,Male,52,,,,,No,No,40_to_64,Weekday,Night
20215052,Western Australia,7,Saturday,1:59,Single,No,No,No,110,Driver,Male,18,,,,,No,No,17_to_25,Weekend,Night
20212040,Victoria,7,Sunday,1:10,Single,No,No,No,60,Passenger,Male,18,Major Cities of Australia,Melbourne - North East,Whittlesea (C),Local Road,No,No,17_to_25,Weekend,Night
20215035,Western Australia,7,Friday,21:55,Multiple,No,No,No,70,Driver,Male,58,,,,,No,No,40_to_64,Weekend,Night
20216018,Tasmania,7,Thursday,20:48,Single,No,No,No,60,Passenger,Male,33,Very Remote Australia,West and North West,King Island (M),Arterial Road,No,No,26_to_39,Weekday,Night
20211145,New South Wales,7,Friday,20:14,Multiple,No,Yes,No,100,Pedestrian,Male,15,Inner Regional Australia,Central West,Orange,National or State Highway,No,No,0_to_16,Weekend,Night
20212162,Victoria,7,Wednesday,1:19,Single,No,No,No,70,Passenger,Male,17,Major Cities of Australia,Melbourne - Inner East,Whitehorse (C),National or State Highway,No,No,17_to_25,Weekday,Night
20213085,Queensland,7,Tuesday,21:00,Single,No,No,No,80,Motorcycle rider,Male,31,Major Cities of Australia,Logan - Beaudesert,Logan (C),Sub-arterial Road,No,No,26_to_39,Weekday,Night
20215024,Western Australia,7,Saturday,17:34,Multiple,No,Yes,No,90,Driver,Male,28,,,,,No,No,26_to_39,Weekend,Day
20213080,Queensland,7,Sunday,10:00,Single,No,No,No,100,Driver,Female,60,Outer Regional Australia,Mackay - Isaac - Whitsunday,Whitsunday (R),National or State Highway,No,No,40_to_64,Weekend,Day
20214051,South Australia,7,Saturday,7:37,Single,No,No,No,60,Passenger,Female,51,Outer Regional Australia,South Australia - South East,Kingston (DC) (SA),Arterial Road,No,No,40_to_64,Weekend,Day
20216001,Tasmania,7,Sunday,11:12,Multiple,No,No,No,110,Passenger,Female,46,Outer Regional Australia,Launceston and North East,Meander Valley (M),National or State Highway,No,No,40_to_64,Weekend,Day
20216001,Tasmania,7,Sunday,11:12,Multiple,No,No,No,110,Driver,Male,46,Outer Regional Australia,Launceston and North East,Meander Valley (M),National or State Highway,No,No,40_to_64,Weekend,Day
20215001,Western Australia,7,Thursday,8:24,Single,No,No,No,80,Driver,Male,27,,,,,No,No,26_to_39,Weekday,Day
20213153,Queensland,7,Sunday,10:00,Single,No,No,No,100,Motorcycle rider,Male,55,Inner Regional Australia,Central Queensland,Livingstone (S),Sub-arterial Road,No,No,40_to_64,Weekend,Day
20212018,Victoria,7,Saturday,13:29,Single,No,No,No,110,Passenger,Male,67,Outer Regional Australia,North West,Buloke (S),National or State Highway,No,No,65_to_74,Weekend,Day
20215061,Western Australia,7,Saturday,8:15,Multiple,No,No,No,100,Driver,Male,73,,,,,No,No,65_to_74,Weekend,Day
20213100,Queensland,7,Saturday,11:00,Single,No,No,No,100,Driver,Female,39,Inner Regional Australia,Ipswich,Somerset (R),Local Road,No,No,26_to_39,Weekend,Day
20214031,South Australia,7,Saturday,16:10,Single,No,No,No,100,Driver,Male,33,Outer Regional Australia,South Australia - Outback,Port Augusta (C),Local Road,No,No,26_to_39,Weekend,Day
20211028,New South Wales,7,Saturday,17:10,Multiple,No,No,No,60,Motorcycle rider,Male,27,Major Cities of Australia,Sydney - Outer South West,Camden,Arterial Road,No,No,26_to_39,Weekend,Day
20215102,Western Australia,7,Wednesday,10:41,Multiple,No,No,No,50,Pedestrian,Male,86,,,,,No,No,75_or_older,Weekday,Day
20215086,Western Australia,7,Sunday,21:53,Single,No,No,No,,Passenger,Female,12,,,,,No,No,0_to_16,Weekend,Night
20213160,Queensland,7,Friday,14:00,Multiple,No,No,No,100,Driver,Male,60,Outer Regional Australia,Mackay - Isaac - Whitsunday,Mackay (R),National or State Highway,No,No,40_to_64,Weekday,Day
20213006,Queensland,7,Wednesday,6:00,Multiple,No,No,Yes,100,Driver,Female,39,Outer Regional Australia,Cairns,Mareeba (S),National or State Highway,No,No,26_to_39,Weekday,Day
20213006,Queensland,7,Wednesday,6:00,Multiple,No,No,Yes,100,Driver,Male,56,Outer Regional Australia,Cairns,Mareeba (S),National or State Highway,No,No,40_to_64,Weekday,Day
20213070,Queensland,7,Friday,22:00,Multiple,No,No,No,60,Passenger,Male,17,Major Cities of Australia,Moreton Bay - North,Moreton Bay (R),Collector Road,No,No,17_to_25,Weekend,Night
20213018,Queensland,7,Monday,12:00,Multiple,No,No,Yes,90,Driver,Male,49,Inner Regional Australia,Toowoomba,Lockyer Valley (R),Undetermined,No,No,40_to_64,Weekday,Day
20213111,Queensland,7,Thursday,10:00,Multiple,No,No,Yes,100,Passenger,Female,12,Inner Regional Australia,Darling Downs - Maranoa,Toowoomba (R),Sub-arterial Road,No,No,0_to_16,Weekday,Day
20213111,Queensland,7,Thursday,10:00,Multiple,No,No,Yes,100,Passenger,Female,29,Inner Regional Australia,Darling Downs - Maranoa,Toowoomba (R),Sub-arterial Road,No,No,26_to_39,Weekday,Day
20211100,New South Wales,7,Tuesday,6:50,Single,No,No,No,110,Driver,Male,44,Inner Regional Australia,Newcastle and Lake Macquarie,Lake Macquarie,National or State Highway,No,No,40_to_64,Weekday,Day
20214002,South Australia,7,Wednesday,15:40,Single,No,No,No,110,Driver,Male,40,Outer Regional Australia,Barossa - Yorke - Mid North,Mount Remarkable (DC),National or State Highway,No,No,40_to_64,Weekday,Day
20214002,South Australia,7,Wednesday,15:40,Single,No,No,No,110,Passenger,Female,61,Outer Regional Australia,Barossa - Yorke - Mid North,Mount Remarkable (DC),National or State Highway,No,No,40_to_64,Weekday,Day
20211075,New South Wales,7,Sunday,1:23,Single,No,No,No,100,Driver,Male,19,Outer Regional Australia,Central West,Cowra,Sub-arterial Road,No,No,17_to_25,Weekend,Night
20213037,Queensland,7,Monday,16:00,Single,No,No,Yes,60,Driver,Male,59,Major Cities of Australia,Moreton Bay - North,Moreton Bay (R),National or State Highway,No,No,40_to_64,Weekday,Day
20212071,Victoria,7,Friday,16:50,Multiple,No,No,Yes,110,Driver,Male,58,Inner Regional Australia,Hume,Strathbogie (S),National or State Highway,No,No,40_to_64,Weekday,Day
20212057,Victoria,7,Thursday,9:35,Single,No,No,Yes,100,Driver,Male,63,Outer Regional Australia,Latrobe - Gippsland,East Gippsland (S),National or State Highway,No,No,40_to_64,Weekday,Day
20213147,Queensland,7,Friday,15:00,Single,No,No,No,100,Passenger,Female,54,Outer Regional Australia,Wide Bay,Bundaberg (R),Sub-arterial Road,No,No,40_to_64,Weekday,Day
20211078,New South Wales,7,Thursday,10:40,Multiple,No,No,No,100,Driver,Female,55,Outer Regional Australia,Far West and Orana,Dubbo Regional,Sub-arterial Road,No,No,40_to_64,Weekday,Day
20212032,Victoria,7,Friday,15:30,Multiple,No,No,No,40,Driver,Male,45,Major Cities of Australia,Melbourne - West,Wyndham (C),National or State Highway,No,No,40_to_64,Weekday,Day
20211124,New South Wales,7,Friday,18:10,Single,No,No,No,60,Passenger,Male,33,Major Cities of Australia,Sydney - Outer South West,Campbelltown,Collector Road,No,No,26_to_39,Weekend,Night
20213082,Queensland,7,Wednesday,15:00,Single,No,No,No,100,Motorcycle rider,Male,59,Outer Regional Australia,Darling Downs - Maranoa,Western Downs (R),Local Road,No,No,40_to_64,Weekday,Day
20215065,Western Australia,7,Friday,17:40,Multiple,No,No,No,60,Motorcycle rider,Male,31,,,,,No,No,26_to_39,Weekday,Day
20211018,New South Wales,7,Monday,6:50,Single,No,No,No,60,Driver,Male,45,Inner Regional Australia,Mid North Coast,Mid-Coast,Arterial Road,No,No,40_to_64,Weekday,Day
20212029,Victoria,7,Thursday,17:30,Multiple,No,No,No,70,Motorcycle rider,Male,45,Major Cities of Australia,Melbourne - West,Brimbank (C),Local Road,No,No,40_to_64,Weekday,Day
20215029,Western Australia,7,Monday,9:38,Multiple,No,No,No,60,Pedestrian,Female,82,,,,,No,No,75_or_older,Weekday,Day
20217007,Northern Territory,7,Thursday,15:30,Single,No,No,No,110,Driver,Male,49,Very Remote Australia,Northern Territory - Outback,MacDonnell (R),Sub-arterial Road,No,No,40_to_64,Weekday,Day
20211108,New South Wales,7,Thursday,14:20,Single,No,No,No,100,Driver,Male,40,Inner Regional Australia,Coffs Harbour - Grafton,Clarence Valley,Arterial Road,No,No,40_to_64,Weekday,Day
20211127,New South Wales,7,Wednesday,15:47,Multiple,No,No,No,100,Driver,Male,33,Outer Regional Australia,Riverina,Narrandera,Sub-arterial Road,No,No,26_to_39,Weekday,Day
20213120,Queensland,7,Thursday,7:00,Multiple,No,No,No,110,Passenger,Male,7,Outer Regional Australia,Darling Downs - Maranoa,Toowoomba (R),National or State Highway,No,No,0_to_16,Weekday,Day
20213120,Queensland,7,Thursday,7:00,Multiple,No,No,No,110,Passenger,Female,5,Outer Regional Australia,Darling Downs - Maranoa,Toowoomba (R),National or State Highway,No,No,0_to_16,Weekday,Day
20214014,South Australia,7,Monday,13:55,Single,No,No,No,110,Driver,Male,73,Inner Regional Australia,Barossa - Yorke - Mid North,Mallala (DC),National or State Highway,No,No,65_to_74,Weekday,Day
20214034,South Australia,7,Wednesday,6:35,Single,No,No,No,80,Motorcycle rider,Male,66,Major Cities of Australia,Adelaide - South,Marion (C),National or State Highway,No,No,65_to_74,Weekday,Day
20218006,Australian Capital Territory,7,Thursday,13:00,Single,No,No,No,60,Driver,Male,92,,,,,No,No,75_or_older,Weekday,Day
20214038,South Australia,7,Thursday,16:02,Single,No,No,No,100,Passenger,Male,9,Very Remote Australia,South Australia - Outback,Elliston (DC),Sub-arterial Road,No,No,0_to_16,Weekday,Day
20211058,New South Wales,7,Friday,10:00,Multiple,No,No,No,60,Driver,Female,79,Major Cities of Australia,Sydney - Northern Beaches,Northern Beaches,Arterial Road,No,No,75_or_older,Weekday,Day
20211178,New South Wales,7,Tuesday,22:15,Single,No,No,No,50,Motorcycle rider,Male,55,Outer Regional Australia,Hunter Valley exc Newcastle,Upper Hunter,Local Road,No,No,40_to_64,Weekday,Night
20212036,Victoria,7,Tuesday,2:20,Multiple,No,No,No,80,Driver,Male,57,Major Cities of Australia,Melbourne - Outer East,Maroondah (C),Arterial Road,No,No,40_to_64,Weekday,Night
20216005,Tasmania,7,Friday,4:30,Single,No,No,No,100,Driver,Male,57,Outer Regional Australia,Launceston and North East,George Town (M),Collector Road,No,No,40_to_64,Weekday,Night
20212140,Victoria,7,Tuesday,12:00,Multiple,No,No,No,100,Pedal cyclist,Female,79,Inner Regional Australia,Latrobe - Gippsland,Baw Baw (S),Arterial Road,No,No,75_or_older,Weekday,Day
20212090,Victoria,7,Tuesday,12:20,Single,No,No,No,50,Driver,Female,84,Major Cities of Australia,Melbourne - West,Brimbank (C),Local Road,No,No,75_or_older,Weekday,Day
20212147,Victoria,7,Friday,16:15,Single,No,No,No,60,Driver,Male,77,Inner Regional Australia,Bendigo,Mount Alexander (S),National or State Highway,No,No,75_or_older,Weekday,Day
20217013,Northern Territory,7,Wednesday,19:38,Multiple,No,No,No,80,Pedestrian,Female,53,Outer Regional Australia,Darwin,Palmerston (C),Arterial Road,No,No,40_to_64,Weekday,Night
20213003,Queensland,7,Friday,16:00,Multiple,No,No,No,100,Driver,Female,24,Inner Regional Australia,Darling Downs - Maranoa,Toowoomba (R),National or State Highway,No,No,17_to_25,Weekday,Day
20216021,Tasmania,7,Monday,14:08,Multiple,No,No,Yes,110,Driver,Female,25,Outer Regional Australia,Launceston and North East,Northern Midlands (M),National or State Highway,No,No,17_to_25,Weekday,Day
20211012,New South Wales,7,Thursday,21:41,Multiple,No,No,No,50,Motorcycle rider,Male,27,Inner Regional Australia,Richmond - Tweed,Richmond Valley,Local Road,No,No,26_to_39,Weekday,Night
20211171,New South Wales,7,Monday,16:15,Multiple,No,No,No,50,Motorcycle rider,Male,19,Major Cities of Australia,Newcastle and Lake Macquarie,Lake Macquarie,Local Road,No,No,17_to_25,Weekday,Day
20213151,Queensland,7,Monday,17:00,Single,No,No,No,50,Motorcycle rider,Male,17,Major Cities of Australia,Logan - Beaudesert,Logan (C),Local Road,No,No,17_to_25,Weekday,Day
20213121,Queensland,7,Wednesday,6:00,Multiple,No,No,No,70,Driver,Male,23,Major Cities of Australia,Sunshine Coast,Sunshine Coast (R),Local Road,No,No,17_to_25,Weekday,Day
20212007,Victoria,7,Monday,20:55,Multiple,No,No,No,60,Passenger,Female,68,Major Cities of Australia,Melbourne - South East,Monash (C),Local Road,No,No,65_to_74,Weekday,Night
20216021,Tasmania,7,Monday,14:08,Multiple,No,No,Yes,110,Passenger,Male,36,Outer Regional Australia,Launceston and North East,Northern Midlands (M),National or State Highway,No,No,26_to_39,Weekday,Day
20213131,Queensland,7,Tuesday,4:00,Single,No,No,No,60,Driver,Female,19,Major Cities of Australia,Brisbane - South,Brisbane (C),Sub-arterial Road,No,No,17_to_25,Weekday,Night
20215039,Western Australia,7,Wednesday,20:30,Single,No,No,No,,Passenger,Female,40,,,,,No,No,40_to_64,Weekday,Night
20215106,Western Australia,7,Monday,9:17,Single,No,No,No,110,Motorcycle rider,Male,29,,,,,No,No,26_to_39,Weekday,Day
20213120,Queensland,7,Thursday,7:00,Multiple,No,No,No,110,Passenger,Female,35,Outer Regional Australia,Darling Downs - Maranoa,Toowoomba (R),National or State Highway,No,No,26_to_39,Weekday,Day
20212025,Victoria,7,Friday,17:04,Single,No,No,No,100,Driver,Male,30,Inner Regional Australia,Geelong,Golden Plains (S),Sub-arterial Road,No,No,26_to_39,Weekday,Day
20211160,New South Wales,7,Tuesday,21:58,Single,No,No,No,50,Driver,Male,81,Inner Regional Australia,New England and North West,Armidale Regional,Local Road,No,No,75_or_older,Weekday,Night
20213130,Queensland,7,Friday,14:00,Multiple,No,No,No,60,Passenger,Female,77,Major Cities of Australia,Brisbane - West,Brisbane (C),Local Road,No,No,75_or_older,Weekday,Day
20217002,Northern Territory,7,Saturday,5:00,Single,No,No,No,100,Pedestrian,Male,37,Outer Regional Australia,Darwin,Litchfield (M),National or State Highway,No,No,26_to_39,Weekend,Night
20211090,New South Wales,7,Sunday,19:00,Single,No,No,No,70,Pedestrian,Male,52,Inner Regional Australia,Mid North Coast,Mid-Coast,Arterial Road,No,No,40_to_64,Weekend,Night
20211050,New South Wales,7,Monday,3:45,Single,No,No,Yes,110,Pedestrian,Male,48,Major Cities of Australia,Sydney - North Sydney and Hornsby,Hornsby,National or State Highway,No,No,40_to_64,Weekend,Night
20211179,New South Wales,7,Saturday,7:00,Single,No,No,No,60,Pedestrian,Male,53,Outer Regional Australia,Murray,Wentworth,National or State Highway,No,No,40_to_64,Weekend,Day
20216004,Tasmania,7,Monday,22:32,Single,No,No,No,100,Driver,Male,22,Inner Regional Australia,Hobart,Clarence (C),Collector Road,No,No,17_to_25,Weekday,Night
20212087,Victoria,7,Saturday,10:04,Single,No,No,No,60,Pedestrian,Female,78,Major Cities of Australia,Geelong,Greater Geelong (C),Local Road,No,No,75_or_older,Weekend,Day
20212099,Victoria,7,Thursday,1:40,Multiple,No,No,No,80,Motorcycle rider,Male,26,Major Cities of Australia,Melbourne - South East,Casey (C),Local Road,No,No,26_to_39,Weekday,Night
20217022,Northern Territory,7,Thursday,3:00,Single,No,No,No,100,Driver,Male,36,Outer Regional Australia,Darwin,Litchfield (M),Sub-arterial Road,No,No,26_to_39,Weekday,Night
20214044,South Australia,7,Wednesday,11:20,Single,No,No,No,40,Pedestrian,Female,64,Major Cities of Australia,Adelaide - West,Port Adelaide Enfield (C),Sub-arterial Road,No,No,40_to_64,Weekday,Day
20213069,Queensland,7,Saturday,23:00,Single,No,No,No,50,Pedestrian,Male,24,Major Cities of Australia,Sunshine Coast,Sunshine Coast (R),Local Road,No,No,17_to_25,Weekend,Night
20211082,New South Wales,7,Wednesday,11:34,Single,No,No,Yes,60,Pedestrian,Male,87,Major Cities of Australia,Sydney - Inner South West,Bayside,Arterial Road,No,No,75_or_older,Weekday,Day
20211057,New South Wales,7,Tuesday,0:50,Single,No,No,Yes,100,Pedestrian,Male,51,Outer Regional Australia,Mid North Coast,Kempsey,Arterial Road,No,No,40_to_64,Weekday,Night
20211002,New South Wales,7,Wednesday,15:18,Single,No,No,No,50,Pedestrian,Female,78,Inner Regional Australia,Richmond - Tweed,Lismore,Local Road,No,No,75_or_older,Weekday,Day
20212045,Victoria,6,Monday,5:40,Single,No,No,No,100,Driver,Male,36,Inner Regional Australia,Latrobe - Gippsland,Baw Baw (S),Local Road,No,No,26_to_39,Weekend,Night
20215060,Western Australia,6,Tuesday,19:09,Single,No,No,No,110,Driver,Male,32,,,,,No,No,26_to_39,Weekday,Night
20211173,New South Wales,6,Sunday,4:00,Single,No,No,No,100,Driver,Male,45,Outer Regional Australia,Coffs Harbour - Grafton,Clarence Valley,Arterial Road,No,No,40_to_64,Weekend,Night
20213048,Queensland,6,Friday,23:00,Single,No,No,No,80,Pedestrian,Male,45,Major Cities of Australia,Moreton Bay - North,Moreton Bay (R),Local Road,No,No,40_to_64,Weekend,Night
20214042,South Australia,6,Sunday,0:00,Single,No,No,No,110,Passenger,Male,24,Remote Australia,South Australia - South East,Kangaroo Island (DC),Sub-arterial Road,No,No,17_to_25,Weekend,Night
20211157,New South Wales,6,Friday,20:36,Single,No,No,No,50,Driver,Female,44,Major Cities of Australia,Sydney - Outer South West,Campbelltown,Collector Road,No,No,40_to_64,Weekend,Night
20215082,Western Australia,6,Sunday,4:15,Single,No,No,No,110,Driver,Male,27,,,,,No,No,26_to_39,Weekend,Night
20215021,Western Australia,6,Wednesday,0:40,Single,No,No,No,50,Motorcycle rider,Male,45,,,,,No,No,40_to_64,Weekday,Night
20213171,Queensland,6,Tuesday,0:00,Single,No,No,No,60,Motorcycle rider,Male,32,Major Cities of Australia,Brisbane - South,Brisbane (C),Sub-arterial Road,No,No,26_to_39,Weekday,Night
20211074,New South Wales,6,Friday,5:25,Single,No,No,No,90,Driver,Male,26,Inner Regional Australia,Hunter Valley exc Newcastle,Port Stephens,Local Road,No,No,26_to_39,Weekday,Night
20214003,South Australia,6,Saturday,1:05,Multiple,No,No,No,110,Driver,Male,50,Outer Regional Australia,South Australia - South East,The Coorong (DC),National or State Highway,No,No,40_to_64,Weekend,Night
20211071,New South Wales,6,Wednesday,22:40,Single,No,No,No,80,Driver,Male,27,Inner Regional Australia,Murray,Albury,Local Road,No,No,26_to_39,Weekday,Night
20211189,New South Wales,6,Thursday,23:05,Single,No,No,No,100,Driver,Male,30,Outer Regional Australia,Mid North Coast,Kempsey,Sub-arterial Road,No,No,26_to_39,Weekday,Night
20213149,Queensland,6,Thursday,2:00,Single,No,No,No,100,Driver,Male,19,Inner Regional Australia,Ipswich,Somerset (R),National or State Highway,No,No,17_to_25,Weekday,Night
20213139,Queensland,6,Friday,0:00,Single,No,No,No,100,Driver,Male,21,Remote Australia,Cairns,Tablelands (R),National or State Highway,No,No,17_to_25,Weekday,Night
20215079,Western Australia,6,Wednesday,23:22,Multiple,No,No,Yes,110,Driver,Male,39,,,,,No,No,26_to_39,Weekday,Night
20211176,New South Wales,6,Saturday,12:23,Multiple,No,No,No,100,Driver,Female,19,Inner Regional Australia,Riverina,Wagga Wagga,National or State Highway,No,No,17_to_25,Weekend,Day
20212082,Victoria,6,Sunday,14:00,Single,No,No,No,80,Motorcycle rider,Male,63,Outer Regional Australia,Warrnambool and South West,Glenelg (S),Sub-arterial Road,No,No,40_to_64,Weekend,Day
20214030,South Australia,6,Sunday,10:11,Single,No,No,No,110,Driver,Male,51,Outer Regional Australia,South Australia - South East,Loxton Waikerie (DC),Sub-arterial Road,No,No,40_to_64,Weekend,Day
20211113,New South Wales,6,Sunday,14:38,Multiple,No,No,No,80,Motorcycle rider,Male,51,Inner Regional Australia,Mid North Coast,Port Macquarie-Hastings,Local Road,No,No,40_to_64,Weekend,Day
